,GameID,Date,Team,Opponent,Location,Rank,Opponent Rank
9381,2026-02-11-VMI-vs-UNC Greensboro-m,2026-02-11,UNC Greensboro,VMI,Home,NR,NR
9382,2026-02-11-USC-vs-Ohio State-m,2026-02-11,USC,Ohio State,Away,NR,NR
9383,2026-02-11-USC-vs-Ohio State-m,2026-02-11,Ohio State,USC,Home,NR,NR
9384,2026-02-11-The Citadel-vs-Western Carolina-m,2026-02-11,The Citadel,Western Carolina,Away,NR,NR
9385,2026-02-11-The Citadel-vs-Western Carolina-m,2026-02-11,Western Carolina,The Citadel,Home,NR,NR
9386,2026-02-11-West Georgia-vs-North Alabama-m,2026-02-11,West Georgia,North Alabama,Away,NR,NR
9387,2026-02-11-West Georgia-vs-North Alabama-m,2026-02-11,North Alabama,West Georgia,Home,NR,NR
9388,2026-02-11-Bowling Green-vs-Northern Illinois-m,2026-02-11,Bowling Green,Northern Illinois,Away,NR,NR
9389,2026-02-11-Bowling Green-vs-Northern Illinois-m,2026-02-11,Northern Illinois,Bowling Green,Home,NR,NR
9390,2026-02-11-Florida Atlantic-vs-Rice-m,2026-02-11,Florida Atlantic,Rice,Away,NR,NR
9391,2026-02-11-Florida Atlantic-vs-Rice-m,2026-02-11,Rice,Florida Atlantic,Home,NR,NR
9392,2026-02-11-Wofford-vs-Samford-m,2026-02-11,Wofford,Samford,Away,NR,NR
9393,2026-02-11-Wofford-vs-Samford-m,2026-02-11,Samford,Wofford,Home,NR,NR
9394,2026-02-11-South Florida-vs-Wichita State-m,2026-02-11,South Florida,Wichita State,Away,NR,NR
9395,2026-02-11-South Florida-vs-Wichita State-m,2026-02-11,Wichita State,South Florida,Home,NR,NR
9396,2026-02-11-Liberty-vs-New Mexico State-m,2026-02-11,Liberty,New Mexico State,Away,NR,NR
9397,2026-02-11-Liberty-vs-New Mexico State-m,2026-02-11,New Mexico State,Liberty,Home,NR,NR
9398,2026-02-11-Pepperdine-vs-Saint Mary's-m,2026-02-11,Pepperdine,Saint Mary's,Away,NR,NR
9399,2026-02-11-Pepperdine-vs-Saint Mary's-m,2026-02-11,Saint Mary's,Pepperdine,Home,NR,NR
9400,2026-02-11-Portland-vs-San Diego-m,2026-02-11,Portland,San Diego,Away,NR,NR
9401,2026-02-11-Portland-vs-San Diego-m,2026-02-11,San Diego,Portland,Home,NR,NR
9402,2026-02-11-Penn State-vs-Washington-m,2026-02-11,Penn State,Washington,Away,NR,NR
9403,2026-02-11-Penn State-vs-Washington-m,2026-02-11,Washington,Penn State,Home,NR,NR
9404,2026-02-11-Eastern Kentucky-vs-Lipscomb-m,2026-02-11,Eastern Kentucky,Lipscomb,Away,NR,NR
9405,2026-02-11-Eastern Kentucky-vs-Lipscomb-m,2026-02-11,Lipscomb,Eastern Kentucky,Home,NR,NR
9406,2026-02-11-VCU-vs-La Salle-m,2026-02-11,VCU,La Salle,Away,NR,NR
9407,2026-02-11-VCU-vs-La Salle-m,2026-02-11,La Salle,VCU,Home,NR,NR
9408,2026-02-11-Buffalo-vs-Ball State-m,2026-02-11,Buffalo,Ball State,Away,NR,NR
9409,2026-02-11-Buffalo-vs-Ball State-m,2026-02-11,Ball State,Buffalo,Home,NR,NR
9410,2026-02-11-Appalachian State-vs-Georgia Southern-m,2026-02-11,Appalachian State,Georgia Southern,Away,NR,NR
9411,2026-02-11-Appalachian State-vs-Georgia Southern-m,2026-02-11,Georgia Southern,Appalachian State,Home,NR,NR
9412,2026-02-11-UTEP-vs-Jacksonville State-m,2026-02-11,UTEP,Jacksonville State,Away,NR,NR
9413,2026-02-11-UTEP-vs-Jacksonville State-m,2026-02-11,Jacksonville State,UTEP,Home,NR,NR
9414,2026-02-11-Eastern Michigan-vs-Kent State-m,2026-02-11,Eastern Michigan,Kent State,Away,NR,NR
9415,2026-02-11-Eastern Michigan-vs-Kent State-m,2026-02-11,Kent State,Eastern Michigan,Home,NR,NR
9416,2026-02-11-Loyola (MD)-vs-Lafayette-m,2026-02-11,Loyola (MD),Lafayette,Away,NR,NR
9417,2026-02-11-Loyola (MD)-vs-Lafayette-m,2026-02-11,Lafayette,Loyola (MD),Home,NR,NR
9418,2026-02-11-American-vs-Lehigh-m,2026-02-11,American,Lehigh,Away,NR,NR
9419,2026-02-11-American-vs-Lehigh-m,2026-02-11,Lehigh,American,Home,NR,NR
9420,2026-02-11-Marshall-vs-Old Dominion-m,2026-02-11,Marshall,Old Dominion,Away,NR,NR
9421,2026-02-11-Marshall-vs-Old Dominion-m,2026-02-11,Old Dominion,Marshall,Home,NR,NR
9422,2026-02-11-Austin Peay-vs-Queens (NC)-m,2026-02-11,Austin Peay,Queens (NC),Away,NR,NR
9423,2026-02-11-Austin Peay-vs-Queens (NC)-m,2026-02-11,Queens (NC),Austin Peay,Home,NR,NR
9424,2026-02-11-Providence-vs-Seton Hall-m,2026-02-11,Providence,Seton Hall,Away,NR,NR
9425,2026-02-11-Providence-vs-Seton Hall-m,2026-02-11,Seton Hall,Providence,Home,NR,NR
9426,2026-02-11-California-vs-Syracuse-m,2026-02-11,California,Syracuse,Away,NR,NR
9427,2026-02-11-California-vs-Syracuse-m,2026-02-11,Syracuse,California,Home,NR,NR
9428,2026-02-11-Temple-vs-Tulane-m,2026-02-11,Temple,Tulane,Away,NR,NR
9429,2026-02-11-Temple-vs-Tulane-m,2026-02-11,Tulane,Temple,Home,NR,NR
9430,2026-02-11-Toledo-vs-Western Michigan-m,2026-02-11,Toledo,Western Michigan,Away,NR,NR
9431,2026-02-11-Toledo-vs-Western Michigan-m,2026-02-11,Western Michigan,Toledo,Home,NR,NR
9432,2026-02-11-Louisiana-Monroe-vs-Arkansas State-m,2026-02-11,Louisiana-Monroe,Arkansas State,Away,NR,NR
9433,2026-02-11-Louisiana-Monroe-vs-Arkansas State-m,2026-02-11,Arkansas State,Louisiana-Monroe,Home,NR,NR
9434,2026-02-11-North Dakota-vs-South Dakota-m,2026-02-11,North Dakota,South Dakota,Away,NR,NR
9435,2026-02-11-North Dakota-vs-South Dakota-m,2026-02-11,South Dakota,North Dakota,Home,NR,NR
9436,2026-02-11-Troy-vs-Texas State-m,2026-02-11,Troy,Texas State,Away,NR,NR
9437,2026-02-11-Troy-vs-Texas State-m,2026-02-11,Texas State,Troy,Home,NR,NR
9438,2026-02-11-UAB-vs-Tulsa-m,2026-02-11,UAB,Tulsa,Away,NR,NR
9439,2026-02-11-UAB-vs-Tulsa-m,2026-02-11,Tulsa,UAB,Home,NR,NR
9440,2026-02-11-Creighton-vs-DePaul-m,2026-02-11,Creighton,DePaul,Away,NR,NR
9441,2026-02-11-Creighton-vs-DePaul-m,2026-02-11,DePaul,Creighton,Home,NR,NR
9442,2026-02-11-Cincinnati-vs-Kansas State-m,2026-02-11,Cincinnati,Kansas State,Away,NR,NR
9443,2026-02-11-Cincinnati-vs-Kansas State-m,2026-02-11,Kansas State,Cincinnati,Home,NR,NR
9444,2026-02-11-Missouri-vs-Texas A&M-m,2026-02-11,Missouri,Texas A&M,Away,NR,NR
9445,2026-02-11-Missouri-vs-Texas A&M-m,2026-02-11,Texas A&M,Missouri,Home,NR,NR
9446,2026-02-11-New Mexico-vs-Grand Canyon-m,2026-02-11,New Mexico,Grand Canyon,Away,NR,NR
9447,2026-02-11-New Mexico-vs-Grand Canyon-m,2026-02-11,Grand Canyon,New Mexico,Home,NR,NR
9448,2026-02-11-Loyola Marymount-vs-Pacific-m,2026-02-11,Loyola Marymount,Pacific,Away,NR,NR
9449,2026-02-11-Loyola Marymount-vs-Pacific-m,2026-02-11,Pacific,Loyola Marymount,Home,NR,NR
9450,2026-02-11-Seattle-vs-Santa Clara-m,2026-02-11,Seattle,Santa Clara,Away,NR,NR
9451,2026-02-11-Seattle-vs-Santa Clara-m,2026-02-11,Santa Clara,Seattle,Home,NR,NR
9452,2026-02-12-Presbyterian-vs-Charleston Southern-m,2026-02-12,Presbyterian,Charleston Southern,Away,NR,NR
9453,2026-02-12-Presbyterian-vs-Charleston Southern-m,2026-02-12,Charleston Southern,Presbyterian,Home,NR,NR
9454,2026-02-12-Delaware-vs-Florida International-m,2026-02-12,Delaware,Florida International,Away,NR,NR
9455,2026-02-12-Delaware-vs-Florida International-m,2026-02-12,Florida International,Delaware,Home,NR,NR
9456,2026-02-12-Murray State-vs-Indiana State-m,2026-02-12,Murray State,Indiana State,Away,NR,NR
9457,2026-02-12-Murray State-vs-Indiana State-m,2026-02-12,Indiana State,Murray State,Home,NR,NR
9458,2026-02-12-Middle Tennessee-vs-Kennesaw State-m,2026-02-12,Middle Tennessee,Kennesaw State,Away,NR,NR
9459,2026-02-12-Middle Tennessee-vs-Kennesaw State-m,2026-02-12,Kennesaw State,Middle Tennessee,Home,NR,NR
9460,2026-02-12-UNC Asheville-vs-Longwood-m,2026-02-12,UNC Asheville,Longwood,Away,NR,NR
9461,2026-02-12-UNC Asheville-vs-Longwood-m,2026-02-12,Longwood,UNC Asheville,Home,NR,NR
9462,2026-02-12-Bryant-vs-UMass-Lowell-m,2026-02-12,Bryant,UMass-Lowell,Away,NR,NR
9463,2026-02-12-Bryant-vs-UMass-Lowell-m,2026-02-12,UMass-Lowell,Bryant,Home,NR,NR
9464,2026-02-12-NJIT-vs-New Hampshire-m,2026-02-12,NJIT,New Hampshire,Away,NR,NR
9465,2026-02-12-NJIT-vs-New Hampshire-m,2026-02-12,New Hampshire,NJIT,Home,NR,NR
9466,2026-02-12-Elon-vs-UNC Wilmington-m,2026-02-12,Elon,UNC Wilmington,Away,NR,NR
9467,2026-02-12-Elon-vs-UNC Wilmington-m,2026-02-12,UNC Wilmington,Elon,Home,NR,NR
9468,2026-02-12-Jacksonville-vs-Stetson-m,2026-02-12,Jacksonville,Stetson,Away,NR,NR
9469,2026-02-12-Jacksonville-vs-Stetson-m,2026-02-12,Stetson,Jacksonville,Home,NR,NR
9470,2026-02-12-Stony Brook-vs-Towson-m,2026-02-12,Stony Brook,Towson,Away,NR,NR
9471,2026-02-12-Stony Brook-vs-Towson-m,2026-02-12,Towson,Stony Brook,Home,NR,NR
9472,2026-02-12-LIU-vs-Wagner-m,2026-02-12,LIU,Wagner,Away,NR,NR
9473,2026-02-12-LIU-vs-Wagner-m,2026-02-12,Wagner,LIU,Home,NR,NR
9474,2026-02-12-Northern Iowa-vs-Belmont-m,2026-02-12,Northern Iowa,Belmont,Away,NR,NR
9475,2026-02-12-Northern Iowa-vs-Belmont-m,2026-02-12,Belmont,Northern Iowa,Home,NR,NR
9476,2026-02-12-Bellarmine-vs-Central Arkansas-m,2026-02-12,Bellarmine,Central Arkansas,Away,NR,NR
9477,2026-02-12-Bellarmine-vs-Central Arkansas-m,2026-02-12,Central Arkansas,Bellarmine,Home,NR,NR
9478,2026-02-12-UIC-vs-Drake-m,2026-02-12,UIC,Drake,Away,NR,NR
9479,2026-02-12-UIC-vs-Drake-m,2026-02-12,Drake,UIC,Home,NR,NR
9480,2026-02-12-Memphis-vs-North Texas-m,2026-02-12,Memphis,North Texas,Away,NR,NR
9481,2026-02-12-Memphis-vs-North Texas-m,2026-02-12,North Texas,Memphis,Home,NR,NR
9482,2026-02-12-Evansville-vs-Southern Illinois-m,2026-02-12,Evansville,Southern Illinois,Away,NR,NR
9483,2026-02-12-Evansville-vs-Southern Illinois-m,2026-02-12,Southern Illinois,Evansville,Home,NR,NR
9484,2026-02-12-Southeast Missouri State-vs-SIU-Edwardsville-m,2026-02-12,Southeast Missouri State,SIU-Edwardsville,Away,NR,NR
9485,2026-02-12-Southeast Missouri State-vs-SIU-Edwardsville-m,2026-02-12,SIU-Edwardsville,Southeast Missouri State,Home,NR,NR
9486,2026-02-12-South Alabama-vs-Southern Miss-m,2026-02-12,South Alabama,Southern Miss,Away,NR,NR
9487,2026-02-12-South Alabama-vs-Southern Miss-m,2026-02-12,Southern Miss,South Alabama,Home,NR,NR
9488,2026-02-12-Weber State-vs-Idaho-m,2026-02-12,Weber State,Idaho,Away,NR,NR
9489,2026-02-12-Weber State-vs-Idaho-m,2026-02-12,Idaho,Weber State,Home,NR,NR
9490,2026-02-12-Sacramento State-vs-Northern Colorado-m,2026-02-12,Sacramento State,Northern Colorado,Away,NR,NR
9491,2026-02-12-Sacramento State-vs-Northern Colorado-m,2026-02-12,Northern Colorado,Sacramento State,Home,NR,NR
9492,2026-02-12-UC-Irvine-vs-Cal Poly-m,2026-02-12,UC-Irvine,Cal Poly,Away,NR,NR
9493,2026-02-12-UC-Irvine-vs-Cal Poly-m,2026-02-12,Cal Poly,UC-Irvine,Home,NR,NR
9494,2026-02-12-Vermont-vs-Binghamton-m,2026-02-12,Vermont,Binghamton,Away,NR,NR
9495,2026-02-12-Vermont-vs-Binghamton-m,2026-02-12,Binghamton,Vermont,Home,NR,NR
9496,2026-02-12-Northern Kentucky-vs-IU Indianapolis-m,2026-02-12,Northern Kentucky,IU Indianapolis,Away,NR,NR
9497,2026-02-12-Northern Kentucky-vs-IU Indianapolis-m,2026-02-12,IU Indianapolis,Northern Kentucky,Home,NR,NR
9498,2026-02-12-UMBC-vs-Maine-m,2026-02-12,UMBC,Maine,Away,NR,NR
9499,2026-02-12-UMBC-vs-Maine-m,2026-02-12,Maine,UMBC,Home,NR,NR
9500,2026-02-12-Stonehill-vs-Chicago State-m,2026-02-12,Stonehill,Chicago State,Away,NR,NR
9501,2026-02-12-Stonehill-vs-Chicago State-m,2026-02-12,Chicago State,Stonehill,Home,NR,NR
9502,2026-02-12-Robert Morris-vs-Cleveland State-m,2026-02-12,Robert Morris,Cleveland State,Away,NR,NR
9503,2026-02-12-Robert Morris-vs-Cleveland State-m,2026-02-12,Cleveland State,Robert Morris,Home,NR,NR
9504,2026-02-12-Hofstra-vs-College of Charleston-m,2026-02-12,Hofstra,College of Charleston,Away,NR,NR
9505,2026-02-12-Hofstra-vs-College of Charleston-m,2026-02-12,College of Charleston,Hofstra,Home,NR,NR
9506,2026-02-12-Monmouth-vs-Drexel-m,2026-02-12,Monmouth,Drexel,Away,NR,NR
9507,2026-02-12-Monmouth-vs-Drexel-m,2026-02-12,Drexel,Monmouth,Home,NR,NR
9508,2026-02-12-Saint Francis (PA)-vs-FDU-m,2026-02-12,Saint Francis (PA),FDU,Away,NR,NR
9509,2026-02-12-Saint Francis (PA)-vs-FDU-m,2026-02-12,FDU,Saint Francis (PA),Home,NR,NR
9510,2026-02-12-Winthrop-vs-Gardner-Webb-m,2026-02-12,Winthrop,Gardner-Webb,Away,NR,NR
9511,2026-02-12-Winthrop-vs-Gardner-Webb-m,2026-02-12,Gardner-Webb,Winthrop,Home,NR,NR
9512,2026-02-12-Purdue Fort Wayne-vs-Green Bay-m,2026-02-12,Purdue Fort Wayne,Green Bay,Away,NR,NR
9513,2026-02-12-Purdue Fort Wayne-vs-Green Bay-m,2026-02-12,Green Bay,Purdue Fort Wayne,Home,NR,NR
9514,2026-02-12-Valparaiso-vs-Illinois State-m,2026-02-12,Valparaiso,Illinois State,Away,NR,NR
9515,2026-02-12-Valparaiso-vs-Illinois State-m,2026-02-12,Illinois State,Valparaiso,Home,NR,NR
9516,2026-02-12-Georgia State-vs-James Madison-m,2026-02-12,Georgia State,James Madison,Away,NR,NR
9517,2026-02-12-Georgia State-vs-James Madison-m,2026-02-12,James Madison,Georgia State,Home,NR,NR
9518,2026-02-12-Marist-vs-Merrimack-m,2026-02-12,Marist,Merrimack,Away,NR,NR
9519,2026-02-12-Marist-vs-Merrimack-m,2026-02-12,Merrimack,Marist,Home,NR,NR
9520,2026-02-12-Tennessee Tech-vs-Morehead State-m,2026-02-12,Tennessee Tech,Morehead State,Away,NR,NR
9521,2026-02-12-Tennessee Tech-vs-Morehead State-m,2026-02-12,Morehead State,Tennessee Tech,Home,NR,NR
9522,2026-02-12-Central Connecticut-vs-New Haven-m,2026-02-12,Central Connecticut,New Haven,Away,NR,NR
9523,2026-02-12-Central Connecticut-vs-New Haven-m,2026-02-12,New Haven,Central Connecticut,Home,NR,NR
9524,2026-02-12-William & Mary-vs-Northeastern-m,2026-02-12,William & Mary,Northeastern,Away,NR,NR
9525,2026-02-12-William & Mary-vs-Northeastern-m,2026-02-12,Northeastern,William & Mary,Home,NR,NR
9526,2026-02-12-Youngstown State-vs-Oakland-m,2026-02-12,Youngstown State,Oakland,Away,NR,NR
9527,2026-02-12-Youngstown State-vs-Oakland-m,2026-02-12,Oakland,Youngstown State,Home,NR,NR
9528,2026-02-12-High Point-vs-USC Upstate-m,2026-02-12,High Point,USC Upstate,Away,NR,NR
9529,2026-02-12-High Point-vs-USC Upstate-m,2026-02-12,USC Upstate,High Point,Home,NR,NR
9530,2026-02-12-Detroit Mercy-vs-Wright State-m,2026-02-12,Detroit Mercy,Wright State,Away,NR,NR
9531,2026-02-12-Detroit Mercy-vs-Wright State-m,2026-02-12,Wright State,Detroit Mercy,Home,NR,NR
9532,2026-02-12-UT Arlington-vs-Abilene Christian-m,2026-02-12,UT Arlington,Abilene Christian,Away,NR,NR
9533,2026-02-12-UT Arlington-vs-Abilene Christian-m,2026-02-12,Abilene Christian,UT Arlington,Home,NR,NR
9534,2026-02-12-UT-Martin-vs-Lindenwood-m,2026-02-12,UT-Martin,Lindenwood,Away,NR,NR
9535,2026-02-12-UT-Martin-vs-Lindenwood-m,2026-02-12,Lindenwood,UT-Martin,Home,NR,NR
9536,2026-02-12-Coastal Carolina-vs-Louisiana-m,2026-02-12,Coastal Carolina,Louisiana,Away,NR,NR
9537,2026-02-12-Coastal Carolina-vs-Louisiana-m,2026-02-12,Louisiana,Coastal Carolina,Home,NR,NR
9538,2026-02-12-Louisiana Tech-vs-Missouri State-m,2026-02-12,Louisiana Tech,Missouri State,Away,NR,NR
9539,2026-02-12-Louisiana Tech-vs-Missouri State-m,2026-02-12,Missouri State,Louisiana Tech,Home,NR,NR
9540,2026-02-12-St. Thomas-vs-Omaha-m,2026-02-12,St. Thomas,Omaha,Away,NR,NR
9541,2026-02-12-St. Thomas-vs-Omaha-m,2026-02-12,Omaha,St. Thomas,Home,NR,NR
9542,2026-02-12-Kansas City-vs-Oral Roberts-m,2026-02-12,Kansas City,Oral Roberts,Away,NR,NR
9543,2026-02-12-Kansas City-vs-Oral Roberts-m,2026-02-12,Oral Roberts,Kansas City,Home,NR,NR
9544,2026-02-12-Tennessee State-vs-Southern Indiana-m,2026-02-12,Tennessee State,Southern Indiana,Away,NR,NR
9545,2026-02-12-Tennessee State-vs-Southern Indiana-m,2026-02-12,Southern Indiana,Tennessee State,Home,NR,NR
9546,2026-02-12-California Baptist-vs-Southern Utah-m,2026-02-12,California Baptist,Southern Utah,Away,NR,NR
9547,2026-02-12-California Baptist-vs-Southern Utah-m,2026-02-12,Southern Utah,California Baptist,Home,NR,NR
9548,2026-02-12-Little Rock-vs-Western Illinois-m,2026-02-12,Little Rock,Western Illinois,Away,NR,NR
9549,2026-02-12-Little Rock-vs-Western Illinois-m,2026-02-12,Western Illinois,Little Rock,Home,NR,NR
9550,2026-02-12-Hawaii-vs-Cal State Bakersfield-m,2026-02-12,Hawaii,Cal State Bakersfield,Away,NR,NR
9551,2026-02-12-Hawaii-vs-Cal State Bakersfield-m,2026-02-12,Cal State Bakersfield,Hawaii,Home,NR,NR
9552,2026-02-12-South Dakota State-vs-Denver-m,2026-02-12,South Dakota State,Denver,Away,NR,NR
9553,2026-02-12-South Dakota State-vs-Denver-m,2026-02-12,Denver,South Dakota State,Home,NR,NR
9554,2026-02-12-Utah Valley-vs-Utah Tech-m,2026-02-12,Utah Valley,Utah Tech,Away,NR,NR
9555,2026-02-12-Utah Valley-vs-Utah Tech-m,2026-02-12,Utah Tech,Utah Valley,Home,NR,NR
9556,2026-02-12-Idaho State-vs-Eastern Washington-m,2026-02-12,Idaho State,Eastern Washington,Away,NR,NR
9557,2026-02-12-Idaho State-vs-Eastern Washington-m,2026-02-12,Eastern Washington,Idaho State,Home,NR,NR
9558,2026-02-12-Portland State-vs-Northern Arizona-m,2026-02-12,Portland State,Northern Arizona,Away,NR,NR
9559,2026-02-12-Portland State-vs-Northern Arizona-m,2026-02-12,Northern Arizona,Portland State,Home,NR,NR
9560,2026-02-12-Oregon State-vs-San Francisco-m,2026-02-12,Oregon State,San Francisco,Away,NR,NR
9561,2026-02-12-Oregon State-vs-San Francisco-m,2026-02-12,San Francisco,Oregon State,Home,NR,NR
9562,2026-02-12-UCSB-vs-UC-Riverside-m,2026-02-12,UCSB,UC-Riverside,Away,NR,NR
9563,2026-02-12-UCSB-vs-UC-Riverside-m,2026-02-12,UC-Riverside,UCSB,Home,NR,NR
9564,2026-02-12-UC-Davis-vs-UC-San Diego-m,2026-02-12,UC-Davis,UC-San Diego,Away,NR,NR
9565,2026-02-12-UC-Davis-vs-UC-San Diego-m,2026-02-12,UC-San Diego,UC-Davis,Home,NR,NR
9566,2026-02-12-Cal State Fullerton-vs-Long Beach State-m,2026-02-12,Cal State Fullerton,Long Beach State,Away,NR,NR
9567,2026-02-12-Cal State Fullerton-vs-Long Beach State-m,2026-02-12,Long Beach State,Cal State Fullerton,Home,NR,NR
9568,2026-02-13-Michigan State-vs-Wisconsin-m,2026-02-13,Michigan State,Wisconsin,Away, 11 ,NR
9569,2026-02-13-Michigan State-vs-Wisconsin-m,2026-02-13,Wisconsin,Michigan State,Home,NR, 11 
9570,2026-02-13-Saint Louis-vs-Loyola (IL)-m,2026-02-13,Saint Louis,Loyola (IL),Away,NR,NR
9571,2026-02-13-Saint Louis-vs-Loyola (IL)-m,2026-02-13,Loyola (IL),Saint Louis,Home,NR,NR
9572,2026-02-13-North Carolina A&T-vs-Hampton-m,2026-02-13,North Carolina A&T,Hampton,Away,NR,NR
9573,2026-02-13-North Carolina A&T-vs-Hampton-m,2026-02-13,Hampton,North Carolina A&T,Home,NR,NR
9574,2026-02-13-Manhattan-vs-Niagara-m,2026-02-13,Manhattan,Niagara,Away,NR,NR
9575,2026-02-13-Manhattan-vs-Niagara-m,2026-02-13,Niagara,Manhattan,Home,NR,NR
9576,2026-02-13-Iona-vs-Canisius-m,2026-02-13,Iona,Canisius,Away,NR,NR
9577,2026-02-13-Iona-vs-Canisius-m,2026-02-13,Canisius,Iona,Home,NR,NR
9578,2026-02-13-Yale-vs-Dartmouth-m,2026-02-13,Yale,Dartmouth,Away,NR,NR
9579,2026-02-13-Yale-vs-Dartmouth-m,2026-02-13,Dartmouth,Yale,Home,NR,NR
9580,2026-02-13-George Mason-vs-George Washington-m,2026-02-13,George Mason,George Washington,Away,NR,NR
9581,2026-02-13-George Mason-vs-George Washington-m,2026-02-13,George Washington,George Mason,Home,NR,NR
9582,2026-02-13-Brown-vs-Harvard-m,2026-02-13,Brown,Harvard,Away,NR,NR
9583,2026-02-13-Brown-vs-Harvard-m,2026-02-13,Harvard,Brown,Home,NR,NR
9584,2026-02-13-Columbia-vs-Penn-m,2026-02-13,Columbia,Penn,Away,NR,NR
9585,2026-02-13-Columbia-vs-Penn-m,2026-02-13,Penn,Columbia,Home,NR,NR
9586,2026-02-13-Cornell-vs-Princeton-m,2026-02-13,Cornell,Princeton,Away,NR,NR
9587,2026-02-13-Cornell-vs-Princeton-m,2026-02-13,Princeton,Cornell,Home,NR,NR
9588,2026-02-13-Mount St. Mary's-vs-Rider-m,2026-02-13,Mount St. Mary's,Rider,Away,NR,NR
9589,2026-02-13-Mount St. Mary's-vs-Rider-m,2026-02-13,Rider,Mount St. Mary's,Home,NR,NR
9590,2026-02-13-St. Peter's-vs-Sacred Heart-m,2026-02-13,St. Peter's,Sacred Heart,Away,NR,NR
9591,2026-02-13-St. Peter's-vs-Sacred Heart-m,2026-02-13,Sacred Heart,St. Peter's,Home,NR,NR
9592,2026-02-13-Quinnipiac-vs-Siena-m,2026-02-13,Quinnipiac,Siena,Away,NR,NR
9593,2026-02-13-Quinnipiac-vs-Siena-m,2026-02-13,Siena,Quinnipiac,Home,NR,NR
9594,2026-02-13-UNLV-vs-Boise State-m,2026-02-13,UNLV,Boise State,Away,NR,NR
9595,2026-02-13-UNLV-vs-Boise State-m,2026-02-13,Boise State,UNLV,Home,NR,NR
9596,2026-02-14-Purdue-vs-Iowa-m,2026-02-14,Purdue,Iowa,Away, 1 ,NR
9597,2026-02-14-Purdue-vs-Iowa-m,2026-02-14,Iowa,Purdue,Home,NR, 1 
9598,2026-02-14-Texas Tech-vs-Arizona-m,2026-02-14,Texas Tech,Arizona,Away, 20 , 2 
9599,2026-02-14-Texas Tech-vs-Arizona-m,2026-02-14,Arizona,Texas Tech,Home, 2 , 20 
9600,2026-02-14-Kansas State-vs-Houston-m,2026-02-14,Kansas State,Houston,Away,NR, 3 
9601,2026-02-14-Kansas State-vs-Houston-m,2026-02-14,Houston,Kansas State,Home, 3 ,NR
9602,2026-02-14-Clemson-vs-Duke-m,2026-02-14,Clemson,Duke,Away,NR, 4 
9603,2026-02-14-Clemson-vs-Duke-m,2026-02-14,Duke,Clemson,Home, 4 ,NR
9604,2026-02-14-Georgetown-vs-UConn-m,2026-02-14,Georgetown,UConn,Away,NR, 5 
9605,2026-02-14-Georgetown-vs-UConn-m,2026-02-14,UConn,Georgetown,Home, 5 ,NR
9606,2026-02-14-Louisville-vs-Baylor-m,2026-02-14,Louisville,Baylor,Away, 6 ,NR
9607,2026-02-14-Louisville-vs-Baylor-m,2026-02-14,Baylor,Louisville,Home,NR, 6 
9608,2026-02-14-UCLA-vs-Michigan-m,2026-02-14,UCLA,Michigan,Away, 18 , 7 
9609,2026-02-14-UCLA-vs-Michigan-m,2026-02-14,Michigan,UCLA,Home, 7 , 18 
9610,2026-02-14-South Carolina-vs-Alabama-m,2026-02-14,South Carolina,Alabama,Away,NR, 8 
9611,2026-02-14-South Carolina-vs-Alabama-m,2026-02-14,Alabama,South Carolina,Home, 8 ,NR
9612,2026-02-14-Colorado-vs-BYU-m,2026-02-14,Colorado,BYU,Away,NR, 9 
9613,2026-02-14-Colorado-vs-BYU-m,2026-02-14,BYU,Colorado,Home, 9 ,NR
9614,2026-02-14-Kentucky-vs-Florida-m,2026-02-14,Kentucky,Florida,Away, 19 , 10 
9615,2026-02-14-Kentucky-vs-Florida-m,2026-02-14,Florida,Kentucky,Home, 10 , 19 
9616,2026-02-14-Gonzaga-vs-Santa Clara-m,2026-02-14,Gonzaga,Santa Clara,Away, 12 ,NR
9617,2026-02-14-Gonzaga-vs-Santa Clara-m,2026-02-14,Santa Clara,Gonzaga,Home,NR, 12 
9618,2026-02-14-St. John's (NY)-vs-Providence-m,2026-02-14,St. John's (NY),Providence,Away, 14 ,NR
9619,2026-02-14-St. John's (NY)-vs-Providence-m,2026-02-14,Providence,St. John's (NY),Home,NR, 14 
9620,2026-02-14-Kansas-vs-Iowa State-m,2026-02-14,Kansas,Iowa State,Away,NR, 15 
9621,2026-02-14-Kansas-vs-Iowa State-m,2026-02-14,Iowa State,Kansas,Home, 15 ,NR
9622,2026-02-14-Pitt-vs-UNC-m,2026-02-14,Pitt,UNC,Away,NR, 16 
9623,2026-02-14-Pitt-vs-UNC-m,2026-02-14,UNC,Pitt,Home, 16 ,NR
9624,2026-02-14-LSU-vs-Tennessee-m,2026-02-14,LSU,Tennessee,Away,NR, 17 
9625,2026-02-14-LSU-vs-Tennessee-m,2026-02-14,Tennessee,LSU,Home, 17 ,NR
9626,2026-02-14-Auburn-vs-Arkansas-m,2026-02-14,Auburn,Arkansas,Away, 21 , 22 
9627,2026-02-14-Auburn-vs-Arkansas-m,2026-02-14,Arkansas,Auburn,Home, 22 , 21 
9628,2026-02-14-Miami (FL)-vs-NC State-m,2026-02-14,Miami (FL),NC State,Away,NR, 23 
9629,2026-02-14-Miami (FL)-vs-NC State-m,2026-02-14,NC State,Miami (FL),Home, 23 ,NR
